objectid,parking_type,spaces,x_utm,y_utm,lat,lon
1455962,A - Horquilla,4,728563.3329999996,4372430.050000001,39.47112274477672,-0.3429220678629972
1455963,A - Horquilla,6,726328.7599999998,4369754.931,39.44763413564747,-0.3697805068836451
1455964,A - Horquilla,6,726426.6610000003,4374032.437000001,39.48611068559325,-0.367192381730501
1455965,A - Horquilla,2,726391.5039999997,4374040.436000001,39.48619193767702,-0.36759805345541163
1455966,A - Horquilla,4,728734.2599999998,4370716.414000001,39.45565304771239,-0.34152434563188533
1455967,A - Horquilla,8,725803.3329999996,4371893.050000001,39.467017599754755,-0.3751573994751883
1455968,A - Horquilla,2,725690.6660000002,4371928.217,39.467363688519534,-0.37645391033899783
1455969,A - Horquilla,6,725544.1660000002,4371963.634,39.46772087849267,-0.3781432585800179
1455970,A - Horquilla,6,725430.3329999996,4371997.134,39.468052235187734,-0.3794539032380884
1455971,A - Horquilla,4,723482.4160000002,4372561.800000001,39.47364289649207,-0.40188665125840767
1455972,A - Horquilla,4,725595.3940000003,4373747.523,39.48376452135412,-0.3769449522065038
1455973,A - Horquilla,8,726375.9989999998,4372513.800000001,39.47245463648981,-0.368296412886555
1455974,A - Horquilla,6,726047.3820000002,4373307.177999999,39.47968229384372,-0.3718440385832594
1455975,A - Horquilla,4,726117.6960000005,4373503.362,39.48142969249636,-0.37096080752094257
1455976,A - Horquilla,4,726173.2510000002,4373619.079,39.482456671177665,-0.3702762624162548
1455977,A - Horquilla,4,726215.3329999996,4373899.550000001,39.484970153123015,-0.36969229157921024
1455978,A - Horquilla,6,727566.4989999998,4372878.384,39.47542231927555,-0.3543458309812456
1455979,A - Horquilla,8,728101.9989999998,4372566.134,39.472470009047406,-0.3482332121389475
1455980,A - Horquilla,4,728066.9989999998,4372559.550000001,39.472420021582415,-0.3486419420538087
1455981,A - Horquilla,4,728862.9989999998,4371449.384,39.46221624499143,-0.33977828234297686
1455982,A - Horquilla,6,728663.0829999996,4371518.967,39.46289567120263,-0.34207584926547463
1455983,A - Horquilla,4,728484.4989999998,4371582.217,39.46351238974295,-0.34412792060613034
1455984,A - Horquilla,4,728176.4579999996,4371690.134,39.464565438013416,-0.34766804916723687
1455985,A - Horquilla,4,727981.8329999996,4371757.717,39.465225310071396,-0.34990501929354423
1455986,A - Horquilla,4,727424.6660000002,4371954.050000001,39.46713987003836,-0.3563082258592252
1455987,A - Horquilla,4,727347.4989999998,4371979.717,39.467391281834026,-0.35719561133529104
1455988,A - Horquilla,8,726935.0329999998,4372988.710000001,39.47658211053147,-0.3616423131886029
1455989,A - Horquilla,6,727130.0130000003,4372904.172,39.47576974360492,-0.35940651206257884
1455990,A - Horquilla,6,726979.9239999996,4372955.845000001,39.4762744524768,-0.3611321121470192
1455991,A - Horquilla,4,725259.4819999998,4371773.536,39.466084308862854,-0.38151352412126666
1455992,A - Horquilla,4,725282.6380000003,4371811.981000001,39.4664243008154,-0.3812316355635411
1455993,A - Horquilla,4,725272.8049999997,4371794.6559999995,39.46627092810062,-0.38135167498665734
1455994,A - Horquilla,6,727344.7989999996,4372511.595000001,39.4721794400919,-0.3570457223172871
1455995,A - Horquilla,18,725626.0489999996,4371948.756999999,39.46756551069465,-0.37719736849102314
1455996,A - Horquilla,16,725688.318,4371928.855,39.46737004683192,-0.37648096209112364
1455997,A - Horquilla,4,728221.9170000004,4372207.363,39.469208942519685,-0.34696325709202486
1455998,A - Horquilla,4,728178.46,4372219.765000001,39.46933209271897,-0.3474636873690154
1455999,A - Horquilla,4,729163.6320000002,4372334.421,39.47010239000339,-0.3359834276322326
1456000,A - Horquilla,4,725011.8279999997,4374783.954,39.49324644619408,-0.3833736974040578
1456001,A - Horquilla,8,727457.9989999998,4373236.967,39.47867860718573,-0.35548367906860756
1456002,A - Horquilla,8,725646.3540000003,4373280.433,39.479546813900164,-0.376511081720865
1456003,A - Horquilla,8,725743.0970000001,4373235.75,39.479119241659625,-0.3754025269433706
1456004,A - Horquilla,2,726511.8329999996,4369372.238,39.44414134676624,-0.3677848517371995
1456005,A - Horquilla,8,725562.1069999998,4372812.676999999,39.475358556536364,-0.3776478266977488
1456006,A - Horquilla,8,725504.9050000003,4372967.948000001,39.47677116675776,-0.3782596968482392
1456007,A - Horquilla,4,725362.8849999998,4372936.278000001,39.476523302798185,-0.3799199163839521
1456008,A - Horquilla,4,725373.9170000004,4372901.173,39.47620442749144,-0.3798036462875223
1456009,A - Horquilla,4,725352.0549999997,4373305.188999999,39.47984677078275,-0.379921040958425
1456010,A - Horquilla,6,725347.1399999997,4373302.538000001,39.47982419585967,-0.3799790255647899
1456011,A - Horquilla,6,725337.415,4373410.827,39.480801470444476,-0.38005538896274926
1456012,A - Horquilla,4,725288.8020000001,4373450.972999999,39.48117556112028,-0.38060648262722646
1456013,A - Horquilla,8,725347.6639999999,4373456.152000001,39.48120676432339,-0.3799210250683523
1456014,A - Horquilla,12,725298.8080000002,4372782.847999999,39.47515902904995,-0.3807159773555585
1456015,A - Horquilla,4,725529.0990000004,4373048.626,39.47749102226268,-0.37795140879559763
1456016,A - Horquilla,4,725584.3099999996,4373146.960999999,39.4783616796181,-0.3772768815943366
1456017,A - Horquilla,8,725477.1710000001,4373211.464,39.47897036112064,-0.37849948525603244
1456018,A - Horquilla,8,725459.8540000003,4373219.92,39.47905101232766,-0.37869776408154887
1456019,A - Horquilla,4,725416.1969999997,4373271.721000001,39.479528719164044,-0.37918733240562036
1456020,A - Horquilla,8,725469.7259999998,4372462.941,39.472234730253476,-0.37883899895328976
1456021,A - Horquilla,4,725619.5159999998,4373036.323000001,39.47735658031191,-0.3769053968053991
1456022,A - Horquilla,4,725289.8949999996,4373096.172,39.47798164858431,-0.3807136562966528
1456023,A - Horquilla,2,725288.517,4373080.716,39.47784288711638,-0.3807348829666065
1456024,A - Horquilla,6,725277.2340000002,4373078.365,39.4778246791442,-0.38086672781618086
1456025,A - Horquilla,4,725333.4989999998,4373060.289999999,39.47764725168479,-0.3802193242897257
1456026,A - Horquilla,16,724225.6859999998,4373370.352,39.48072757120579,-0.39298223012044264
1456027,A - Horquilla,4,727724.7400000002,4371546.998,39.46339667053995,-0.35296242025382074
1456028,A - Horquilla,4,727731.1239999998,4371544.65,39.463373847647375,-0.35288908907664823
1456029,A - Horquilla,4,729394.4349999996,4369859.702,39.447766296246606,-0.3341535026203261
1456030,A - Horquilla,4,723432.0580000002,4373866.971999999,39.48540425678262,-0.40203421083497004
1456031,A - Horquilla,8,725984.2489999998,4372828.884,39.475393693853405,-0.37273940766069835
1456032,A - Horquilla,4,724050.3289999999,4373803.7870000005,39.48467471716085,-0.3948734330905591
1456033,A - Horquilla,2,728922.4160000002,4371942.717,39.466640889476245,-0.33891910899858446
1456034,A - Horquilla,2,728915.8329999996,4371925.384,39.466486627459545,-0.3390015011619422
1456035,A - Horquilla,4,725092.5829999996,4370844.217,39.45776295357752,-0.3837651324063905
1456036,A - Horquilla,4,727561.7489999998,4373170.134,39.478049614176165,-0.3543014519447538
1456037,A - Horquilla,4,729707.0619999999,4362688.4350000005,39.38313498999516,-0.33298647305572643
1456038,A - Horquilla,4,727450.3329999996,4372659.884,39.47348630887533,-0.35576951899541415
1456039,A - Horquilla,12,727186.8329999996,4373241.884,39.478794498727574,-0.35863154333676683
1456040,A - Horquilla,4,725061.6100000003,4371209.3379999995,39.46105758780362,-0.38400167028079385
1456041,A - Horquilla,2,725228.3799999999,4371459.039999999,39.463261602242156,-0.38198085403991094
1456042,A - Horquilla,2,725072.102,4371481.983999999,39.4635089936103,-0.38378789088196885
1456043,A - Horquilla,4,725176.6380000003,4371692.285,39.465374624160816,-0.382503004149593
1456044,A - Horquilla,8,724976.6380000003,4371889.416999999,39.467201341561584,-0.3847591070121942
1456045,A - Horquilla,2,724895.5140000004,4371919.619000001,39.46749439376925,-0.385691032693477
1456046,A - Horquilla,2,724703.4160000002,4371788.1,39.466360722250755,-0.38796619882580646
1456047,A - Horquilla,4,726293.9929999998,4371714.703,39.46528343988584,-0.3695198523578734
1456048,A - Horquilla,2,726556.7960000001,4371698.431,39.46506785637167,-0.36647353342029915
1456049,A - Horquilla,4,723792.7340000002,4370850.494000001,39.45815823895932,-0.39885644113815905
1456050,A - Horquilla,2,726077.2769999998,4372564.800000001,39.47299220937853,-0.37174845238740006
1456051,A - Horquilla,2,725937.3880000003,4372595.9120000005,39.47330898591696,-0.3733625850201505
1456052,A - Horquilla,4,725097.5549999997,4370783.800000001,39.4572178264809,-0.38372777169775624
1456053,A - Horquilla,4,729729.7630000003,4372558.66,39.47196982007192,-0.32933165833731115
1456054,A - Horquilla,4,726366.6660000002,4372077.134,39.46852661570648,-0.36855296991303255
1456055,A - Horquilla,4,726236.2649999997,4370942.276000001,39.45834589646773,-0.37045205736165493
1456056,A - Horquilla,4,723726.4160000002,4372138.884,39.46977270142485,-0.39919458344503594
1456057,A - Horquilla,4,729920.0829999996,4371883.259,39.46583985053428,-0.3273541406787391
1456058,A - Horquilla,6,724471.8260000004,4371850.609999999,39.46698380860382,-0.3906346370634382
1456059,A - Horquilla,2,728122.4110000003,4372371.665999999,39.470714202141316,-0.34806265350536836
1456060,A - Horquilla,4,727159.2769999998,4374806.300000001,39.49288309379892,-0.35841851617717135
1456061,A - Horquilla,4,727149.9579999996,4374778.884,39.492638783701025,-0.3585361216379023
1456062,A - Horquilla,6,724290.1660000002,4375646.717,39.50120087161495,-0.3914671718245551
1456063,A - Horquilla,4,726666.4989999998,4373945.550000001,39.48526545335809,-0.3644359403023327
1456064,A - Horquilla,4,728227.9989999998,4371910.217,39.46653273371101,-0.346994265506242
1456065,A - Horquilla,2,724271.6780000003,4372036.9969999995,39.46871369618273,-0.39289634187992306
1456066,A - Horquilla,2,724229.4160000002,4372045.384,39.46880019961782,-0.3933843319101434
1456067,A - Horquilla,8,728493.5549999997,4372316.188999999,39.47011641664545,-0.34377142557017093
1456068,A - Horquilla,4,726569.5360000003,4373216.716,39.47873071278555,-0.3658099230800561
1456069,A - Horquilla,4,726642.3329999996,4373200.967,39.47856978489906,-0.36496974704007684
1456070,A - Horquilla,6,726726.8329999996,4373171.550000001,39.478282741243135,-0.3639982938673357
1456071,B - Estuctura,8,727272.2489999998,4373208.967,39.478475657372066,-0.3576506698052515
1456072,A - Horquilla,2,730183.5760000004,4372085.682,39.46759140709264,-0.32422453700276177
1456073,B - Estuctura,8,730187.3169999998,4372086.166999999,39.46759477217535,-0.3241809267915436
1456074,A - Horquilla,2,730191.0580000002,4372086.653000001,39.46759814624236,-0.32413731623203795
1456075,A - Horquilla,10,727275.8370000003,4373206.164999999,39.4784494889111,-0.3576099509583841
1456076,A - Horquilla,14,727265.0379999997,4373209.796,39.4784850236645,-0.35773414138451715
1456077,A - Horquilla,4,725559.9409999996,4373750.812000001,39.48380342152883,-0.3773556554934452
1456078,A - Horquilla,6,726169.8629999999,4371136.715,39.46011351150705,-0.37115720657712953
1456079,A - Horquilla,4,723916.7489999998,4372003.800000001,39.46850727784407,-0.3970294509239087
1456080,A - Horquilla,4,726017.7489999998,4370572.467,39.45507456813916,-0.3731145691031018
1456081,A - Horquilla,10,727800.0829999996,4371401.759,39.46206944397766,-0.3521370949691816
1456082,A - Horquilla,4,728286.8329999996,4371986.717,39.46720570690387,-0.3462848728198839
1456083,A - Horquilla,6,729499.2489999998,4370081.550000001,39.44973520625678,-0.33286043808139615
1456084,A - Horquilla,6,726187.6660000002,4374262.717,39.48824632565187,-0.3698904429291971
1456085,A - Horquilla,8,728153.5010000002,4372667.0309999995,39.47336452725966,-0.3476005751094266
1456086,A - Horquilla,4,728290.8859999999,4372622.718,39.472929239403086,-0.3460201769313437
1456087,A - Horquilla,4,728321.7860000003,4372606.807,39.47277782912513,-0.34566675853513384
1456088,A - Horquilla,12,728378.7819999997,4372592.092,39.47263025906526,-0.345009861734223
1456089,A - Horquilla,4,728427.9800000004,4372565.241,39.47237551973395,-0.3444476868455945
1456090,A - Horquilla,2,728499.0319999997,4372555.687000001,39.47227066534189,-0.34362578821337675
1456091,A - Horquilla,4,728561.2989999996,4372535.261,39.47207028014119,-0.34290964267329094
1456092,A - Horquilla,2,728540.8250000002,4372382.829,39.470703688870735,-0.3431996390814055
1456093,A - Horquilla,4,728480.2489999998,4372432.134,39.47116356067425,-0.34388624292944137
1456094,A - Horquilla,6,728371.3329999996,4372462.634,39.471466993108564,-0.34514069042805806
1456095,A - Horquilla,6,728283.8399999999,4372504.665999999,39.47186852962885,-0.3461424062563499
1456096,A - Horquilla,4,728115.5549999997,4372618.134,39.4729344658332,-0.348057994859586
1456097,A - Horquilla,4,728161.4989999998,4372443.384,39.47134937218247,-0.3475841815297653
1456098,A - Horquilla,2,728042.3530000001,4372363.595000001,39.47066276884912,-0.3489951573930288
1456099,A - Horquilla,2,728079.4019999998,4372280.427999999,39.4699043700012,-0.3485933254719428
1456100,A - Horquilla,2,728175.2879999997,4372247.305,39.46958081973746,-0.34749110559832
1456101,A - Horquilla,6,728433.9699999997,4372213.517999999,39.46920809688175,-0.34449855484865927
1456102,A - Horquilla,4,728477.1670000004,4372190.784,39.46899200554453,-0.34400468894521513
1456103,A - Horquilla,2,728261.6660000002,4372379.967,39.470752002019175,-0.3464425925697837
1456104,A - Horquilla,2,728270.3329999996,4372404.800000001,39.47097322398907,-0.34633344240370195
1456105,A - Horquilla,2,728277.4989999998,4372402.217,39.47094807413159,-0.3462511045318377
1456106,A - Horquilla,2,728324.9989999998,4372327.4120000005,39.470262160520406,-0.3457250693410456
1456107,A - Horquilla,2,728501.9440000001,4372266.023,39.46966264945497,-0.3436911837418333
1456108,A - Horquilla,4,724818.5829999996,4371591.884,39.464564466820285,-0.3866948676392574
1456109,A - Horquilla,4,727142.4519999996,4371247.518999999,39.46085485891166,-0.3598260225828432
1456110,A - Horquilla,4,727107.5549999997,4370688.300000001,39.45583049877572,-0.3604214952525322
1456111,A - Horquilla,4,726692.3880000003,4371081.744999999,39.459481318084116,-0.36510841841431607
1456112,A - Horquilla,6,731214.0630000001,4354797.244999999,39.31170481934504,-0.3182254719200797
1456113,A - Horquilla,2,729742.3959999997,4362744.92,39.383634009242705,-0.33255727685050557
1456114,A - Horquilla,4,729754.6160000004,4362749.0879999995,39.383668273687555,-0.33241411038545415
1456115,A - Horquilla,4,729766.3609999996,4362668.668,39.38294128997083,-0.33230545917466753
1456116,A - Horquilla,4,729789.3789999997,4362620.453,39.382501182569335,-0.3320550153268144
1456117,A - Horquilla,4,729827.8849999998,4362611.833000001,39.38241334588807,-0.33161135615236303
1456118,A - Horquilla,4,729883.7240000004,4362592.438999999,39.382223916686215,-0.3309703564503273
1456119,A - Horquilla,4,729751.3219999997,4362614.637,39.382458960023115,-0.33249841763147103
1456120,A - Horquilla,6,729680.71,4365298.8440000005,39.406638187358915,-0.3323968084612691
1456121,A - Horquilla,6,729647.898,4365459.041999999,39.40808885479049,-0.3327225424199304
1456122,A - Horquilla,4,729567.0990000004,4372258.3149999995,39.469309865191384,-0.3313240958739689
1456123,A - Horquilla,8,729604.4340000004,4369850.915999999,39.44763126992089,-0.3317185549090911
1456124,A - Horquilla,6,729690.3320000004,4369749.586999999,39.446696323156814,-0.3307561771472687
1456125,A - Horquilla,6,725287.9989999998,4372788.134,39.4752094388885,-0.38083973228885354
1456126,A - Horquilla,8,729650.5750000002,4369893.267000001,39.448000166611585,-0.33116832394559964
1456127,A - Horquilla,4,723595.1710000001,4371927.446,39.46790357873354,-0.40078968516922797
1456128,A - Horquilla,8,724749.1279999996,4374174.630000001,39.48783048564333,-0.3866310893924213
1456129,A - Horquilla,2,725614.608,4374473.568,39.49029471247296,-0.3764760273470786
1456130,A - Horquilla,4,729827.7989999996,4372086.7809999995,39.46769635531312,-0.3283556794242464
1456131,A - Horquilla,6,726351.3770000003,4372055.006999999,39.468331468523644,-0.36873803100152125
1456132,A - Horquilla,2,725587.5839999998,4373860.796,39.484786155627646,-0.37699734310472544
1456133,A - Horquilla,6,728293.9160000002,4372082.717,39.468067919310506,-0.34616977334685517
1456134,A - Horquilla,2,726596.1100000003,4372325.688999999,39.47070351431176,-0.3658039726838137
1456135,A - Horquilla,2,726577.1660000002,4372337.050000001,39.47081076244406,-0.3660201213104033
1456136,A - Horquilla,4,726085.2489999998,4371256.884,39.46121739035229,-0.3720990275965914
